X,Y,OBJECTID,latitude,longitude,global_id,ward_code,ward_name,lga_code,lga_name,state_code,state_name,poi_file_name,uniqueID
7.63733666700006,5.50130833300005,20,5.501308333,7.637336667,9eb70e07-adef-47c4-b1ba-6bb20d1b61e7,ABSBND03,Bende,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND03_20
7.60529000000003,5.71043333300003,21,5.710433333,7.60529,3f39b2ec-298e-4256-bd0b-f2124d56d8a3,ABSBND03,Bende,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND03_21
7.64466166700004,5.71628000000004,22,5.71628,7.644661667,18511866-0eaf-406d-b463-c96f7046119a,ABSBND04,Igbere 1,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND04_22
7.64564500000006,5.68166000000002,23,5.68166,7.645645,c4b7df5a-ba08-4739-9b73-c750e15590eb,ABSBND04,Igbere 1,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND04_23
7.64420666700005,5.71688833300004,24,5.716888333,7.644206667,e5d5420d-a5b2-45e2-b1b9-0078250b787d,ABSBND04,Igbere 1,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND04_24
7.64870333300007,5.69678166700004,25,5.696781667,7.648703333,37ebf599-4fb5-4b64-aa42-123685204d2e,ABSBND05,Igbere 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND05_25
7.66349833300006,5.70687500000003,26,5.706875,7.663498333,7126578b-5f3e-45e7-b4b6-4e4bb98e5428,ABSBND05,Igbere 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND05_26
7.65258000000006,5.68827333300004,27,5.688273333,7.65258,bd508bf5-7a1f-4fb7-a08d-08671801c07a,ABSBND05,Igbere 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND05_27
7.66801000000004,5.70370666700006,28,5.703706667,7.66801,47db2dc1-0634-4060-9b01-bedad57b9992,ABSBND05,Igbere 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND05_28
7.67144333300007,5.75282666700002,29,5.752826667,7.671443333,f44894df-eb37-43ec-a24f-6c111b98279d,ABSBND07,Item 1,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND07_29
7.67233833300003,5.75879000000003,30,5.75879,7.672338333,6e3ea356-a923-4a39-b577-06e4123e805a,ABSBND07,Item 1,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND07_30
7.66855333300003,5.75247833300006,31,5.752478333,7.668553333,336d0b2f-9956-44cb-af4b-30297ac08c63,ABSBND07,Item 1,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND07_31
7.63634666700005,5.74360166700006,32,5.743601667,7.636346667,88d30096-23b8-40be-b616-772060e8a213,ABSBND08,Item 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND08_32
